"","player_name","Position","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes"
"131","Anderson","MF","2014-01-31 0:00",76,77,"left","medium","medium",71,60,70,82,53,82,81,55,77,84,77,78,79,75,78,78,75,40,68,57,68,70,74,75,62,64,70,65,12,11,13,8,12
"132","Anderson","MF","2014-01-24 0:00",76,77,"left","medium","medium",71,60,70,82,53,82,81,55,77,84,77,78,79,75,78,78,75,40,68,57,68,70,74,75,62,64,70,65,12,11,13,8,12
"133","Anderson","MF","2007-02-22 0:00",78,91,"left","medium","medium",70,62,51,82,70,85,81,81,80,84,86,79,74,70,80,64,70,67,66,71,54,73,78,82,81,23,26,67,9,8,80,9,8
"134","Anderson","MF","2016-03-31 0:00",73,74,"left","medium","medium",71,60,70,81,53,77,81,54,79,79,77,76,79,74,78,75,75,40,68,60,68,65,71,74,62,64,70,67,12,11,13,8,12
"135","Anderson","MF","2016-05-05 0:00",73,73,"left","medium","medium",71,60,70,81,53,77,81,54,79,79,77,76,79,74,78,75,75,40,68,60,68,65,71,74,62,64,70,67,12,11,13,8,12
"136","Anderson","MF","2009-02-22 0:00",81,89,"left","medium","medium",67,69,55,85,70,86,81,74,79,89,82,83,74,75,80,81,70,88,77,79,69,70,78,82,83,43,63,67,9,22,79,22,22
"137","Anderson","MF","2013-05-17 0:00",77,80,"left","medium","medium",71,60,70,82,53,82,81,55,77,84,79,78,79,75,78,78,75,81,68,57,68,70,74,77,62,64,70,65,12,11,13,8,12
"138","Anderson","MF","2008-08-30 0:00",82,89,"left","medium","medium",67,69,55,88,70,86,81,74,84,89,82,83,74,75,80,81,70,88,77,79,69,70,78,82,83,43,63,67,9,22,84,22,22
"139","Anderson","MF","2015-09-21 0:00",73,74,"left","medium","medium",71,60,70,81,53,77,81,54,79,79,77,76,79,74,78,75,75,40,68,60,68,65,71,74,62,64,70,67,12,11,13,8,12
"140","Anderson","MF","2010-02-22 0:00",81,87,"left","medium","medium",71,57,68,83,70,86,81,78,81,86,85,83,74,78,80,84,70,78,81,66,83,76,79,82,75,69,74,67,9,22,81,22,22
"141","Anderson","MF","2011-02-22 0:00",78,85,"left","medium","medium",75,51,68,83,70,82,81,68,80,83,84,83,80,76,83,84,72,77,79,56,81,71,75,80,70,69,71,67,12,11,13,8,12
"142","Angel Di Maria","MF","2011-02-22 0:00",82,86,"left","medium","high",80,74,57,76,79,88,83,71,75,85,88,86,89,77,76,82,82,72,65,81,62,49,82,75,73,42,41,51,10,7,11,12,11
"143","Angel Di Maria","MF","2007-08-30 0:00",72,80,"right","medium","high",76,69,68,64,76,74,80,71,68,69,73,73,88,75,76,64,60,73,66,70,69,68,68,75,62,58,49,31,3,21,68,21,21
"144","Angel Di Maria","MF","2015-09-21 0:00",85,85,"left","high","medium",90,75,53,81,77,87,83,72,81,86,88,88,90,80,79,87,72,78,64,79,76,38,84,83,73,37,63,61,10,7,11,12,11
"145","Angel Di Maria","MF","2014-09-18 0:00",86,88,"left","high","high",91,75,53,82,77,88,83,72,81,86,90,90,90,80,79,88,72,79,64,79,76,72,84,83,73,42,63,61,10,7,11,12,11
"146","Angel Di Maria","MF","2014-02-07 0:00",86,88,"left","high","high",89,74,53,81,77,86,84,70,82,85,90,90,90,78,79,88,72,79,64,78,76,53,82,84,73,42,51,60,10,7,11,12,11
"147","Angel Di Maria","MF","2013-09-20 0:00",86,88,"left","high","high",89,74,53,81,77,86,84,70,82,85,90,90,90,78,79,88,72,79,64,78,76,53,82,84,73,42,51,60,10,7,11,12,11
"148","Angel Di Maria","MF","2012-08-31 0:00",86,88,"left","high","medium",91,74,57,81,79,88,84,70,76,85,91,89,90,77,81,88,72,77,64,79,76,53,81,84,73,42,51,60,10,7,11,12,11
"149","Angel Di Maria","MF","2010-02-22 0:00",80,88,"left","medium","high",76,75,59,75,76,86,80,71,77,85,88,87,88,76,76,74,60,77,67,77,63,71,75,75,80,32,38,31,10,21,77,21,21
"150","Angel Di Maria","MF","2014-07-18 0:00",86,88,"left","high","high",89,74,53,81,77,86,84,70,82,85,90,90,90,78,79,88,72,79,64,78,76,53,82,84,73,42,62,61,10,7,11,12,11
"151","Angel Di Maria","MF","2013-02-15 0:00",86,88,"left","high","medium",90,74,53,81,77,86,84,70,82,85,89,88,90,77,81,88,72,77,64,78,76,53,81,84,73,42,51,60,10,7,11,12,11
"152","Angel Di Maria","MF","2013-03-22 0:00",86,88,"left","high","medium",90,74,53,81,77,86,84,70,82,85,90,88,90,77,81,88,72,77,64,78,76,53,81,84,73,42,51,60,10,7,11,12,11
"153","Angel Di Maria","MF","2011-08-30 0:00",84,86,"left","medium","high",80,74,57,76,79,88,83,71,75,85,90,91,91,77,77,88,83,91,64,81,62,49,82,75,73,42,51,56,10,7,11,12,11
"154","Angel Di Maria","MF","2007-02-22 0:00",72,80,"right","medium","high",76,69,68,64,76,74,80,71,68,69,73,73,88,75,76,64,60,73,66,70,69,68,68,75,62,58,49,31,3,21,68,21,21
"155","Angel Di Maria","MF","2015-01-09 0:00",86,88,"left","high","high",91,75,53,82,77,88,83,72,81,86,90,90,90,80,79,88,72,79,64,79,76,66,84,83,73,37,63,61,10,7,11,12,11
"156","Angel Di Maria","MF","2008-08-30 0:00",77,85,"left","medium","high",74,66,59,73,76,82,80,71,77,79,83,84,88,75,76,66,60,73,59,70,55,68,68,75,62,61,54,31,3,21,77,21,21
"157","Angel Di Maria","MF","2010-08-30 0:00",82,89,"left","medium","high",76,74,57,76,76,88,80,71,82,87,87,85,88,76,76,78,60,67,61,81,62,44,82,75,73,22,31,31,10,7,11,12,11
"158","Angel Di Maria","MF","2016-01-28 0:00",86,86,"left","high","medium",90,75,53,81,77,87,83,72,81,86,88,88,90,79,79,87,72,78,64,79,76,38,83,83,73,37,63,61,10,7,11,12,11
"159","Angel Di Maria","MF","2015-02-20 0:00",86,86,"left","high","high",91,75,53,82,77,88,83,72,81,86,90,90,90,80,79,88,72,79,64,79,76,66,84,83,73,37,63,61,10,7,11,12,11
"160","Angel Di Maria","MF","2014-01-24 0:00",86,88,"left","high","high",89,74,53,81,77,86,84,70,82,85,90,90,90,78,79,88,72,79,64,78,76,53,82,84,73,42,51,60,10,7,11,12,11
"161","Angel Di Maria","MF","2015-11-19 0:00",85,85,"left","high","medium",90,75,53,81,77,87,83,72,81,86,88,88,90,80,79,87,72,78,64,79,76,38,84,83,73,37,63,61,10,7,11,12,11
"162","Angel Di Maria","MF","2014-11-28 0:00",86,88,"left","high","high",91,75,53,82,77,88,83,72,81,86,90,90,90,80,79,88,72,79,64,79,76,66,84,83,73,37,63,61,10,7,11,12,11
"163","Angel Di Maria","MF","2015-05-08 0:00",85,85,"left","high","medium",91,75,53,81,77,87,83,72,81,86,88,88,90,80,79,87,72,78,64,79,76,47,84,83,73,37,63,61,10,7,11,12,11
"164","Angel Di Maria","MF","2009-02-22 0:00",77,85,"left","medium","high",71,74,63,75,76,81,80,71,77,79,85,84,88,75,76,66,60,70,63,70,55,68,68,75,65,31,39,31,3,21,77,21,21
"165","Angel Di Maria","MF","2015-03-13 0:00",86,86,"left","high","medium",91,75,53,82,77,88,83,72,81,86,90,90,90,80,79,88,72,79,64,79,76,47,84,83,73,37,63,61,10,7,11,12,11
"166","Angel Di Maria","MF","2012-02-22 0:00",85,88,"left","high","medium",86,74,57,81,79,88,84,71,78,85,89,85,90,77,77,88,72,77,64,79,66,53,82,84,73,42,46,54,10,7,11,12,11
"167","Angel Di Maria","MF","2009-08-30 0:00",78,87,"left","medium","high",72,70,55,73,76,84,80,71,73,82,88,85,88,75,76,69,60,73,67,73,67,61,66,75,71,27,40,31,8,21,73,21,21
"168","Anthony Martial","FW","2013-09-20 0:00",63,87,"right","high","medium",37,64,62,56,41,62,43,53,41,64,83,84,81,59,70,66,74,55,76,61,29,25,56,43,68,20,25,25,8,7,7,14,10
"169","Anthony Martial","FW","2007-02-22 0:00",58,84,"right","high","medium",37,64,60,53,41,64,43,39,34,60,74,82,81,36,70,66,74,55,74,61,29,16,42,50,68,20,17,16,8,7,7,14,10
"170","Anthony Martial","FW","2015-12-03 0:00",76,85,"right","high","medium",41,78,69,70,73,81,47,54,55,80,82,86,77,77,70,75,79,66,71,62,37,17,79,59,71,21,18,17,9,8,8,15,11
"171","Anthony Martial","FW","2016-01-07 0:00",79,84,"right","high","low",67,81,72,72,74,84,67,54,55,81,88,87,82,81,78,77,81,74,77,68,57,42,81,62,71,21,18,17,9,8,8,15,11
"172","Anthony Martial","FW","2015-02-27 0:00",71,83,"right","high","medium",40,70,65,61,64,74,43,53,48,75,85,88,81,70,70,71,74,55,71,61,36,25,73,48,68,20,25,25,8,7,7,14,10
"173","Anthony Martial","FW","2016-02-18 0:00",79,86,"right","high","low",67,81,72,72,74,84,69,54,55,81,88,87,82,81,78,78,81,74,77,68,57,42,81,62,71,21,18,17,9,8,8,15,11
"174","Anthony Martial","FW","2016-03-24 0:00",80,86,"right","high","medium",67,81,72,75,74,85,73,54,58,81,90,88,84,81,80,80,81,79,80,68,62,42,80,64,71,21,18,17,9,8,8,15,11
"175","Anthony Martial","FW","2016-02-11 0:00",79,86,"right","high","low",67,81,72,72,74,84,69,54,55,81,88,87,82,81,78,78,81,74,77,68,57,42,81,62,71,21,18,17,9,8,8,15,11
"176","Anthony Martial","FW","2015-11-26 0:00",76,85,"right","high","medium",41,78,69,70,73,81,47,54,55,80,82,86,77,77,70,75,79,66,71,62,37,17,79,59,71,21,18,17,9,8,8,15,11
"177","Anthony Martial","FW","2015-12-24 0:00",76,85,"right","high","medium",41,78,69,70,73,81,47,54,55,80,82,86,77,77,70,75,79,66,71,62,37,17,79,59,71,21,18,17,9,8,8,15,11
"178","Anthony Martial","FW","2016-01-14 0:00",79,86,"right","high","low",67,81,72,72,74,84,67,54,55,81,88,87,82,81,78,77,81,74,77,68,57,42,81,62,71,21,18,17,9,8,8,15,11
"179","Anthony Martial","FW","2013-02-15 0:00",58,84,"right","high","medium",37,64,60,53,41,64,43,39,34,60,74,82,81,36,70,66,74,55,74,61,29,16,42,50,68,20,17,16,8,7,7,14,10
"180","Anthony Martial","FW","2016-01-28 0:00",79,86,"right","high","low",67,81,72,72,74,84,67,54,55,81,88,87,82,81,78,77,81,74,77,68,57,42,81,62,71,21,18,17,9,8,8,15,11
"181","Anthony Martial","FW","2016-02-19 0:00",79,86,"right","high","low",67,81,72,72,74,84,69,54,55,81,88,87,82,81,78,78,81,74,77,68,57,42,81,62,71,21,18,17,9,8,8,15,11
"182","Anthony Martial","FW","2016-02-25 0:00",79,86,"right","high","low",67,81,72,72,74,84,69,54,55,81,88,87,82,81,78,78,81,77,77,68,57,42,81,62,71,21,18,17,9,8,8,15,11
"183","Anthony Martial","FW","2014-12-19 0:00",69,81,"right","high","medium",37,68,65,56,64,68,43,53,41,69,85,88,81,67,70,70,74,55,71,61,29,25,71,43,68,20,25,25,8,7,7,14,10
"184","Anthony Martial","FW","2015-01-09 0:00",70,80,"right","high","medium",37,68,65,61,64,73,43,53,44,72,85,88,81,69,70,70,74,55,71,61,29,25,72,43,68,20,25,25,8,7,7,14,10
"185","Anthony Martial","FW","2016-04-21 0:00",78,84,"right","high","medium",67,81,72,75,74,85,73,54,58,81,90,88,84,81,80,80,81,79,80,68,62,42,80,64,71,21,18,17,9,8,8,15,11
"186","Anthony Martial","FW","2013-03-08 0:00",58,75,"right","high","medium",37,64,60,53,41,64,43,39,34,60,74,82,81,36,70,66,74,55,74,61,29,16,42,50,68,20,17,16,8,7,7,14,10
"187","Anthony Martial","FW","2014-02-14 0:00",63,87,"right","high","medium",37,64,62,56,41,62,43,53,41,64,83,85,81,59,70,66,74,55,71,61,29,25,59,43,68,20,25,25,8,7,7,14,10
"188","Anthony Martial","FW","2015-04-10 0:00",74,84,"right","high","medium",40,74,66,64,71,76,46,53,50,77,85,88,81,75,70,72,74,68,71,61,36,25,75,58,70,20,25,25,8,7,7,14,10
"189","Anthony Martial","FW","2013-04-26 0:00",59,83,"right","high","medium",37,64,60,53,41,64,43,39,34,64,83,84,81,36,70,66,74,55,76,61,29,16,42,50,68,20,17,16,8,7,7,14,10
"190","Anthony Martial","FW","2015-03-06 0:00",72,83,"right","high","medium",40,70,65,62,64,74,43,53,50,75,85,88,81,71,70,71,74,60,71,61,36,25,74,55,68,20,25,25,8,7,7,14,10
"191","Anthony Martial","FW","2015-10-16 0:00",76,85,"right","high","medium",41,78,69,70,73,81,47,54,55,80,82,86,77,77,70,75,79,66,71,62,37,17,79,59,71,21,18,17,9,8,8,15,11
"192","Anthony Martial","FW","2014-03-21 0:00",63,87,"right","high","medium",37,64,62,56,41,62,43,53,41,64,83,85,81,59,70,66,74,55,71,61,29,25,59,43,68,20,25,25,8,7,7,14,10
"193","Anthony Martial","FW","2013-04-05 0:00",59,83,"right","high","medium",37,64,60,53,41,64,43,39,34,60,80,82,81,36,70,66,74,55,74,61,29,16,42,50,68,20,17,16,8,7,7,14,10
"194","Anthony Martial","FW","2014-01-31 0:00",63,87,"right","high","medium",37,64,62,56,41,62,43,53,41,64,83,84,81,59,70,66,74,55,76,61,29,25,56,43,68,20,25,25,8,7,7,14,10
"195","Anthony Martial","FW","2014-09-18 0:00",69,81,"right","high","medium",37,68,65,56,64,68,43,53,41,69,85,88,81,67,70,70,74,55,71,61,29,25,71,43,68,20,25,25,8,7,7,14,10
"196","Anthony Martial","FW","2015-09-21 0:00",77,86,"right","high","medium",41,78,69,70,73,81,47,54,55,80,83,86,77,77,70,75,79,66,71,62,37,17,79,59,71,21,18,17,9,8,8,15,11
"197","Anthony Martial","FW","2016-04-28 0:00",78,86,"right","high","medium",67,81,72,75,74,85,73,54,58,81,90,88,84,81,80,80,81,79,80,68,62,42,80,64,71,21,18,17,9,8,8,15,11
"198","Antonio Valencia","DF","2014-02-28 0:00",82,82,"right","medium","high",83,62,65,81,69,83,81,65,72,81,86,85,81,83,74,81,63,82,73,63,73,42,80,81,69,42,49,51,15,10,9,6,6
"199","Antonio Valencia","DF","2016-05-05 0:00",75,75,"right","high","high",82,58,60,75,69,82,69,66,69,79,79,83,79,79,79,82,64,82,75,59,80,70,72,70,55,65,69,67,16,11,10,7,7
"200","Antonio Valencia","DF","2016-01-07 0:00",78,78,"right","high","high",82,58,60,75,69,82,69,66,69,79,79,83,79,79,79,82,64,82,75,59,80,68,74,70,55,59,67,65,16,11,10,7,7
"201","Antonio Valencia","DF","2015-02-20 0:00",80,80,"right","high","medium",83,62,65,78,69,81,68,65,72,78,84,86,79,78,74,81,63,82,73,63,73,64,73,78,69,55,61,64,15,10,9,6,6
"202","Antonio Valencia","DF","2009-02-22 0:00",79,82,"right","high","medium",81,64,68,70,67,86,75,68,59,83,84,82,82,76,84,85,63,78,66,84,51,73,74,82,77,45,48,44,15,22,59,22,22
"203","Antonio Valencia","DF","2012-08-31 0:00",83,85,"right","medium","medium",87,66,65,81,69,83,81,65,68,81,90,90,81,83,65,84,63,82,73,64,73,42,80,85,71,42,49,51,15,10,9,6,6
"204","Antonio Valencia","DF","2014-01-31 0:00",83,83,"right","medium","medium",84,62,65,82,69,83,81,65,73,81,88,87,81,84,74,81,63,82,73,63,73,42,80,82,69,42,49,51,15,10,9,6,6
"205","Antonio Valencia","DF","2008-08-30 0:00",78,80,"right","high","medium",78,61,68,70,67,84,75,68,59,79,84,82,82,72,84,85,63,75,60,84,51,73,74,82,65,45,48,44,15,22,59,22,22
"206","Antonio Valencia","DF","2007-02-22 0:00",77,80,"right","high","medium",73,71,71,74,67,79,75,65,69,79,85,86,82,72,84,71,63,75,82,79,61,73,74,82,65,59,55,44,15,8,69,5,8
"207","Antonio Valencia","DF","2014-09-18 0:00",80,80,"right","medium","high",83,62,65,78,69,81,68,65,72,78,84,86,79,78,74,81,63,82,73,63,73,42,73,78,69,42,49,51,15,10,9,6,6
"208","Antonio Valencia","DF","2011-02-22 0:00",81,87,"right","high","medium",88,75,61,73,67,82,75,68,61,86,86,85,80,83,84,84,63,78,78,81,78,51,84,82,62,38,51,44,15,10,9,6,6
"209","Antonio Valencia","DF","2015-09-21 0:00",79,79,"right","medium","high",84,63,66,79,70,82,69,66,73,79,79,83,79,79,74,82,63,82,73,64,74,65,74,73,70,59,62,65,16,11,10,7,7
"210","Antonio Valencia","DF","2015-03-13 0:00",80,80,"right","medium","high",83,62,65,78,69,81,68,65,72,78,84,86,79,78,74,81,63,82,73,63,73,64,73,78,69,58,61,64,15,10,9,6,6
"211","Antonio Valencia","DF","2012-02-22 0:00",83,85,"right","medium","medium",86,66,68,79,69,83,80,65,67,81,92,93,81,81,65,84,63,79,73,64,77,44,79,82,71,47,49,51,15,10,9,6,6
"212","Antonio Valencia","DF","2014-03-28 0:00",81,81,"right","medium","high",83,62,65,80,69,81,81,65,72,80,85,83,81,82,74,81,63,82,73,63,73,42,78,80,69,42,49,51,15,10,9,6,6
"213","Antonio Valencia","DF","2013-02-22 0:00",84,85,"right","medium","medium",87,62,65,81,69,83,81,65,68,81,90,90,81,84,74,81,63,82,73,63,73,42,81,85,71,42,49,51,15,10,9,6,6
"214","Antonio Valencia","DF","2010-08-30 0:00",83,87,"right","high","medium",88,75,61,73,67,86,75,68,61,86,88,87,82,83,84,84,63,80,78,81,78,51,84,82,62,38,51,44,15,10,9,6,6
"215","Antonio Valencia","DF","2013-05-10 0:00",83,83,"right","medium","medium",84,62,65,81,69,83,81,65,68,81,89,88,81,84,74,81,63,82,73,63,73,42,81,85,71,42,49,51,15,10,9,6,6
"216","Antonio Valencia","DF","2013-09-20 0:00",83,83,"right","medium","medium",84,62,65,82,69,83,81,65,71,81,88,87,81,84,74,81,63,82,73,63,73,42,80,82,71,42,49,51,15,10,9,6,6
"217","Antonio Valencia","DF","2011-08-30 0:00",83,84,"right","high","medium",86,67,68,77,69,83,80,65,64,81,92,93,81,81,65,84,63,79,73,65,77,21,80,81,71,19,23,20,15,10,9,6,6
"218","Antonio Valencia","DF","2014-01-03 0:00",83,83,"right","medium","medium",84,62,65,82,69,83,81,65,73,81,88,87,81,84,74,81,63,82,73,63,73,42,80,82,71,42,49,51,15,10,9,6,6
"219","Antonio Valencia","DF","2014-04-11 0:00",81,81,"right","medium","high",83,62,65,80,69,81,81,65,72,80,85,83,81,82,74,81,63,82,73,63,73,42,77,80,69,42,49,51,15,10,9,6,6
"220","Antonio Valencia","DF","2013-04-05 0:00",83,85,"right","medium","medium",84,62,65,81,69,83,81,65,68,81,90,90,81,84,74,81,63,82,73,63,73,42,81,85,71,42,49,51,15,10,9,6,6
"221","Antonio Valencia","DF","2016-04-28 0:00",75,75,"right","high","high",82,58,60,75,69,82,69,66,69,79,79,83,79,79,79,82,64,82,75,59,80,68,74,70,55,65,69,67,16,11,10,7,7
"222","Antonio Valencia","DF","2010-02-22 0:00",82,84,"right","high","medium",86,75,61,72,67,86,75,68,61,84,91,88,82,83,84,84,63,81,78,81,78,71,71,82,77,45,53,44,15,22,61,22,22
"223","Antonio Valencia","DF","2009-08-30 0:00",81,84,"right","high","medium",84,64,61,70,67,86,75,68,59,84,87,88,82,82,84,82,63,81,74,79,67,71,71,82,77,45,48,44,15,22,59,22,22
"224","Antonio Valencia","DF","2013-03-22 0:00",83,85,"right","medium","medium",86,62,65,81,69,83,81,65,68,81,90,90,81,84,74,81,63,82,73,63,73,42,81,85,71,42,49,51,15,10,9,6,6
"225","Antonio Valencia","DF","2015-01-09 0:00",80,80,"right","medium","high",83,62,65,78,69,81,68,65,72,78,84,86,79,78,74,81,63,82,73,63,73,42,73,78,69,42,49,51,15,10,9,6,6
"226","Antonio Valencia","DF","2013-02-15 0:00",84,85,"right","medium","medium",87,62,65,81,69,83,81,65,68,81,90,90,81,84,74,81,63,82,73,63,73,42,81,85,71,42,49,51,15,10,9,6,6
"227","Antonio Valencia","DF","2007-08-30 0:00",76,80,"right","high","medium",73,61,68,70,67,77,75,68,59,79,81,80,82,72,84,71,63,75,55,77,61,73,74,82,65,45,48,44,15,22,59,22,22
"228","Antonio Valencia","DF","2013-03-15 0:00",83,85,"right","medium","medium",86,62,65,81,69,83,81,65,68,81,90,90,81,84,74,81,63,82,73,63,73,42,81,85,71,42,49,51,15,10,9,6,6
"229","Ashley Young","DF","2014-05-09 0:00",79,79,"right","high","medium",80,72,40,73,74,82,82,77,69,80,90,86,84,76,83,76,57,73,48,75,45,46,73,80,70,24,29,50,15,9,14,15,14
"230","Ashley Young","DF","2009-08-30 0:00",84,87,"right","high","medium",89,78,40,74,74,88,83,84,71,85,93,92,83,79,62,80,47,77,45,78,41,66,70,76,60,25,30,44,14,25,71,25,25
"231","Ashley Young","DF","2016-01-07 0:00",79,79,"right","high","high",84,69,51,75,75,83,84,72,68,82,85,82,84,77,77,77,57,69,56,76,47,60,70,79,65,43,54,61,16,10,15,16,15
"232","Ashley Young","DF","2013-09-27 0:00",80,80,"right","high","medium",82,73,40,73,74,83,84,84,70,81,90,87,87,76,83,76,57,77,48,75,45,46,74,81,74,24,29,50,15,9,14,15,14
"233","Ashley Young","DF","2014-02-14 0:00",79,79,"right","high","medium",80,72,40,73,74,82,82,77,69,80,90,86,84,76,83,76,57,73,48,75,45,46,73,80,70,24,29,50,15,9,14,15,14
"234","Ashley Young","DF","2010-08-30 0:00",83,87,"right","high","medium",89,74,40,73,74,88,83,84,68,85,92,91,83,73,62,79,47,72,48,76,41,28,73,76,57,20,30,44,15,9,14,15,14
"235","Ashley Young","DF","2011-02-22 0:00",82,86,"right","high","medium",88,74,40,70,74,88,83,84,68,85,92,91,83,73,62,79,47,72,48,76,41,28,73,76,75,20,30,44,15,9,14,15,14
"236","Ashley Young","DF","2013-12-13 0:00",80,80,"right","high","medium",82,73,40,73,74,83,82,81,70,81,90,87,87,76,83,76,57,77,48,75,45,46,74,81,74,24,29,50,15,9,14,15,14
"237","Ashley Young","DF","2007-02-22 0:00",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Ashley Young","DF","2008-08-30 0:00",83,87,"right","high","medium",91,63,35,72,74,87,83,88,83,85,92,90,83,64,62,77,47,80,42,80,41,60,67,76,60,27,40,44,14,25,83,25,25
"239","Ashley Young","DF","2013-05-17 0:00",82,84,"right","high","medium",86,74,40,73,74,85,84,84,70,83,90,88,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
"240","Ashley Young","DF","2015-11-26 0:00",79,79,"right","high","medium",84,69,41,75,75,83,83,78,71,81,87,82,84,76,77,77,57,69,53,76,46,47,70,79,71,25,30,51,16,10,15,16,15
"241","Ashley Young","DF","2012-02-22 0:00",83,88,"right","high","medium",87,74,40,73,74,87,84,84,70,85,93,93,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
"242","Ashley Young","DF","2013-09-20 0:00",81,81,"right","high","medium",85,73,40,73,74,84,84,84,70,82,90,87,88,76,83,76,57,79,48,75,45,46,74,83,74,24,29,50,15,9,14,15,14
"243","Ashley Young","DF","2014-05-02 0:00",79,79,"right","high","medium",80,72,40,73,74,82,82,77,69,80,90,86,84,76,83,76,57,73,48,75,45,46,73,80,70,24,29,50,15,9,14,15,14
"244","Ashley Young","DF","2011-08-30 0:00",85,89,"right","high","medium",87,75,40,74,74,87,84,84,70,85,93,93,89,77,83,77,57,79,48,76,45,46,77,81,74,24,29,50,15,9,14,15,14
"245","Ashley Young","DF","2010-02-22 0:00",84,87,"right","high","medium",91,78,40,74,74,88,83,84,71,85,93,92,83,79,62,80,47,77,51,78,41,66,70,76,60,25,30,44,14,25,71,25,25
"246","Ashley Young","DF","2015-10-16 0:00",79,79,"right","high","medium",84,73,41,75,75,83,83,78,71,81,87,82,84,76,77,77,57,69,53,76,46,47,70,79,71,25,30,51,16,10,15,16,15
"247","Ashley Young","DF","2014-02-07 0:00",80,80,"right","high","medium",80,72,40,73,74,83,82,77,70,81,90,87,85,76,83,76,57,75,48,75,45,46,74,81,70,24,29,50,15,9,14,15,14
"248","Ashley Young","DF","2013-04-12 0:00",82,84,"right","high","medium",86,74,40,73,74,85,84,84,70,83,90,88,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
"249","Ashley Young","DF","2007-02-22 0:00",69,76,"left","high","medium",78,68,34,62,74,64,83,57,72,60,72,75,83,61,62,76,47,69,29,63,42,65,62,76,57,24,52,44,14,6,72,14,14
"250","Ashley Young","DF","2013-12-27 0:00",80,80,"right","high","medium",81,73,40,73,74,83,82,81,70,81,90,87,85,76,83,76,57,75,48,75,45,46,74,81,72,24,29,50,15,9,14,15,14
"251","Ashley Young","DF","2013-02-15 0:00",82,86,"right","high","medium",86,74,40,73,74,85,84,84,70,83,90,88,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
"252","Ashley Young","DF","2015-09-21 0:00",80,80,"right","high","medium",84,73,41,75,75,83,83,78,71,81,88,82,84,76,77,77,57,69,53,76,46,47,70,79,71,25,30,51,16,10,15,16,15
"253","Ashley Young","DF","2012-08-31 0:00",82,86,"right","high","medium",86,74,40,73,74,85,84,84,70,83,90,88,89,76,83,77,57,79,48,77,45,46,76,83,74,24,29,50,15,9,14,15,14
"254","Ashley Young","DF","2009-02-22 0:00",84,87,"right","high","medium",92,70,40,74,74,87,83,87,71,85,93,92,83,77,62,77,47,77,45,80,41,66,67,76,60,30,30,44,14,25,71,25,25
"255","Ashley Young","DF","2014-09-18 0:00",78,78,"right","high","medium",80,72,40,73,74,82,82,77,69,79,88,84,84,74,83,76,57,69,48,75,45,46,69,78,70,24,29,50,15,9,14,15,14
"256","Ashley Young","DF","2014-03-28 0:00",79,79,"right","high","medium",80,72,40,73,74,82,82,77,69,80,90,86,84,76,83,76,57,73,48,75,45,46,73,80,70,24,29,50,15,9,14,15,14
"257","Ashley Young","DF","2007-08-30 0:00",77,84,"right","high","medium",81,71,37,65,74,82,83,81,71,73,87,86,83,73,62,77,47,76,43,70,42,65,62,76,57,27,55,44,14,25,71,25,25
"258","Bastian Schweinsteiger","MF","2014-10-17 0:00",88,88,"right","high","high",81,76,79,88,83,81,82,78,87,86,58,64,74,91,75,86,82,86,77,86,80,86,82,86,81,69,80,77,14,14,13,13,11
"259","Bastian Schweinsteiger","MF","2014-08-01 0:00",88,88,"right","high","high",81,74,78,89,84,82,83,78,87,86,59,64,75,90,76,86,75,86,76,86,79,86,82,86,81,68,79,77,14,14,13,13,11
